pl_name,hostname,ra,dec,sy_dist,disc_year,discoverymethod,disc_facility,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_insol,st_teff,sy_pnum,method,survey,has_distance,kepler_offset_deg,x_pc,y_pc,z_pc,within_2000_pc
Kepler-1397 b,Kepler-1397,299.6758812,47.0758234,1198.25,2016,Transit,Kepler,1.72,3.61,47.449955,551.0,58.103,6026.0,1,Transit,Kepler,True,6.78468867622982,404.02,-709.01,877.43,True
Kepler-1398 b,Kepler-1398,294.8661073,48.6389923,852.204,2016,Transit,Kepler,0.9,0.666,2.78815679,1510.0,1249.488,6126.0,2,Transit,Kepler,True,5.044621413756675,236.8,-510.93,639.63,True
Kepler-1396 b,Kepler-1396,294.3363936,44.9182296,1066.46,2016,Transit,Kepler,2.07,4.94,18.2206421,786.0,71.816,6195.0,1,Transit,Kepler,True,2.6410867793451476,311.2,-688.07,753.02,True
Kepler-1302 b,Kepler-1302,290.9892462,50.308064,634.58,2016,Transit,Kepler,1.43,2.63,8.83922659,778.0,58.344,5236.0,1,Transit,Kepler,True,5.812149306336508,145.17,-378.39,488.3,True
Kepler-1304 b,Kepler-1304,285.2763652,39.4468274,2176.08,2016,Transit,Kepler,2.29,5.86,16.1288853,715.0,61.87,5259.0,1,Transit,Kepler,True,6.446192045830885,442.74,-1621.03,1382.6,False
Kepler-1350 b,Kepler-1350,288.250611,46.6794847,340.691,2016,Transit,Kepler,2.52,6.9,4.4968604,535.0,27.176,3827.0,2,Transit,Kepler,True,2.758111190015655,73.2,-221.98,247.86,True
Kepler-1348 b,Kepler-1348,292.0874126,49.788709,1213.82,2016,Transit,Kepler,1.94,4.42,27.5722742,636.0,49.665,5911.0,1,Transit,Kepler,True,5.37598205539194,294.67,-726.14,926.96,True
Kepler-1387 b,Kepler-1387,292.4403029,43.2093456,455.358,2016,Transit,Kepler,0.93,0.749,2.279526656,1123.0,300.312,5046.0,1,Transit,Kepler,True,1.8169103643169797,126.69,-306.76,311.77,True
Kepler-1398 c,Kepler-1398,294.8661073,48.6389923,852.204,2016,Transit,Kepler,1.03,1.08,4.13827595,1324.0,738.183,6126.0,2,Transit,Kepler,True,5.044621413756675,236.8,-510.93,639.63,True
Kepler-1400 b,Kepler-1400,286.2716827,45.4408055,752.237,2016,Transit,Kepler,1.62,3.26,9.06689421,725.0,44.517,5044.0,1,Transit,Kepler,True,3.248068012188523,147.89,-506.66,535.99,True
Kepler-1307 b,Kepler-1307,292.8698348,46.7418679,1014.62,2016,Transit,Kepler,2.47,6.66,18.01621096,768.0,41.185,5884.0,1,Transit,Kepler,True,2.7200870284183027,270.22,-640.65,738.92,True
Kepler-1351 b,Kepler-1351,293.6084289,42.1978746,202.782,2016,Transit,Kepler,0.65,0.208,0.916140768,1212.0,421.965,4439.0,1,Transit,Kepler,True,3.1421590718138845,60.16,-137.65,136.21,True
Kepler-521 b,Kepler-521,298.8163801,43.9980203,830.638,2016,Transit,Kepler,3.18,10.2,22.20813214,803.0,160.612,6406.0,1,Transit,Kepler,True,5.856811478800608,288.01,-523.54,576.99,True
Kepler-1390 b,Kepler-1390,298.6624419,48.2488659,723.431,2016,Transit,Kepler,1.18,1.76,6.48021673,934.0,171.133,5753.0,1,Transit,Kepler,True,6.664405300210624,231.06,-422.7,539.71,True
Kepler-531 b,Kepler-531,286.5246582,48.6835481,252.762,2016,Transit,Kepler,2.78,8.15,29.88485741,453.0,10.007,4893.0,1,Transit,Kepler,True,5.0583003803938205,47.46,-159.99,189.84,True
Kepler-1389 b,Kepler-1389,285.7174414,44.7583487,497.093,2016,Transit,Kepler,1.77,3.78,99.2530951,300.0,1.871,5078.0,1,Transit,Kepler,True,3.5311421951395348,95.62,-339.78,350.01,True
Kepler-1401 b,Kepler-1401,287.4660334,40.75842,1425.43,2016,Transit,Kepler,1.68,3.46,11.20066445,808.0,100.91,5964.0,1,Transit,Kepler,True,4.42010353546784,324.07,-1029.94,930.62,True
Kepler-1402 b,Kepler-1402,291.8478341,48.9681664,1493.64,2016,Transit,Kepler,0.76,0.363,2.03387914,1789.0,2491.119,5416.0,1,Transit,Kepler,True,4.540746993281816,364.9,-910.12,1126.72,True
Kepler-1308 b,Kepler-1308,285.9287514,38.5207097,112.705,2016,Transit,Kepler,0.52,0.0933,2.104338119,662.0,58.108,3468.0,1,Transit,Kepler,True,6.949704099023234,24.2,-84.79,70.19,True
Kepler-1309 b,Kepler-1309,298.7351131,40.7641262,845.0,2016,Transit,Kepler,2.37,6.21,28.8432647,491.0,13.77,5235.0,1,Transit,Kepler,True,7.008766895304777,307.69,-561.19,551.74,True
Kepler-1352 b,Kepler-1352,290.6937988,48.7014417,670.829,2016,Transit,Kepler,0.89,0.64,1.877882748,1701.0,1892.586,6118.0,1,Transit,Kepler,True,4.201482874997058,156.45,-414.17,503.98,True
Kepler-1353 b,Kepler-1353,295.7353911,42.5762317,593.384,2016,Transit,Kepler,1.8,3.89,24.7543966,491.0,10.767,4776.0,1,Transit,Kepler,True,4.146449720133341,189.73,-393.61,401.47,True
Kepler-532 b,Kepler-532,298.6609094,48.6063022,312.798,2016,Transit,Kepler,2.57,7.13,12.92491623,620.0,34.089,5192.0,1,Transit,Kepler,True,6.855787855269747,99.2,-181.49,234.66,True
Kepler-1403 b,Kepler-1403,290.8676391,38.9600779,2163.9,2016,Transit,Kepler,2.14,5.22,5.19492202,1238.0,699.644,6060.0,1,Transit,Kepler,True,5.541945967887402,599.36,-1572.24,1360.61,False
Kepler-1405 b,Kepler-1405,295.6848822,39.2561274,1530.3,2016,Transit,Kepler,3.96,14.9,28.2274184,565.0,33.802,5925.0,1,Transit,Kepler,True,6.4359497446819605,513.58,-1067.87,968.36,True
Kepler-1310 b,Kepler-1310,283.9200236,40.7400419,569.185,2016,Transit,Kepler,1.44,2.67,0.679336272,1883.0,2830.91,5549.0,1,Transit,Kepler,True,6.2241689064611165,103.75,-418.59,371.47,True
Kepler-1312 b,Kepler-1312,292.9712801,41.0357494,299.104,2016,Transit,Kepler,2.1,5.06,5.448325286,978.0,219.117,5719.0,2,Transit,Kepler,True,3.8548655015742486,88.05,-207.72,196.37,True
Kepler-517 b,Kepler-517,293.6755138,41.2952061,289.907,2016,Transit,Kepler,2.67,7.61,60.92832271,467.0,10.555,5690.0,1,Transit,Kepler,True,3.888959680307233,87.46,-199.48,191.32,True
Kepler-1356 b,Kepler-1356,290.9953825,43.2438792,845.228,2016,Transit,Kepler,1.53,2.96,0.634002937,1714.0,1966.057,5106.0,1,Transit,Kepler,True,1.278269700414765,220.6,-574.82,579.07,True
Kepler-1354 b,Kepler-1354,291.2451266,37.7590079,1119.45,2016,Transit,Kepler,2.97,9.11,76.613377,466.0,18.86,6168.0,1,Transit,Kepler,True,6.7550036943491865,320.7,-824.88,685.49,True
Kepler-1050 c,Kepler-1050,282.9249847,48.6264015,490.488,2016,Transit,Kepler,1.48,2.79,21.1284569,935.0,40.644,6010.0,2,Transit,Kepler,True,6.7293330534529066,72.51,-315.98,368.07,True
Kepler-1407 b,Kepler-1407,283.9424274,41.4715535,1396.41,2016,Transit,Kepler,2.25,5.69,20.0711504,826.0,78.667,6010.0,1,Transit,Kepler,True,5.773596859472997,252.1,-1015.48,924.77,True
Kepler-1313 b,Kepler-1313,292.388582,42.2332767,174.234,2016,Transit,Kepler,1.76,3.75,3.833091178,1012.0,227.198,5453.0,1,Transit,Kepler,True,2.5892357672010164,49.14,-119.28,117.11,True
Kepler-1359 b,Kepler-1359,289.538818,41.8928154,614.859,2016,Transit,Kepler,2.83,8.4,59.4970952,369.0,2.451,4709.0,1,Transit,Kepler,True,2.7336885385177827,153.08,-431.34,410.57,True
Kepler-1360 b,Kepler-1360,300.3440482,45.6231826,1516.27,2016,Transit,Kepler,3.4,11.5,40.5286413,933.0,82.564,6778.0,1,Transit,Kepler,True,6.9227657738611,535.73,-915.17,1083.76,True
Kepler-1611 b,Kepler-1611,296.5120204,49.7277506,908.444,2016,Transit,Kepler,0.81,0.457,5.1762429,1243.0,146.22,5605.0,1,Transit,Kepler,True,6.564851053489412,262.13,-525.48,693.13,True
Kepler-1463 b,Kepler-1463,294.4872785,42.0069064,1687.47,2016,Transit,Kepler,1.86,4.12,25.15864,619.0,57.634,5679.0,1,Transit,Kepler,True,3.7353435231005445,519.73,-1141.11,1129.29,True
Kepler-1543 b,Kepler-1543,297.1242915,47.0369876,921.784,2016,Transit,Kepler,2.71,7.8,6.96710269,1774.0,375.651,6561.0,1,Transit,Kepler,True,5.167442091737503,286.42,-559.13,674.56,True
Kepler-1578 b,Kepler-1578,288.3021104,47.7756227,1064.05,2016,Transit,Kepler,1.04,1.12,1.450886907,1700.0,1486.438,5545.0,1,Transit,Kepler,True,3.6621080582280223,224.55,-678.91,787.95,True
Kepler-626 b,Kepler-626,288.6986828,39.7082044,635.643,2016,Transit,Kepler,2.29,5.86,14.48585199,784.0,69.795,5813.0,1,Transit,Kepler,True,5.008881298340989,156.77,-463.19,406.1,True
Kepler-1465 b,Kepler-1465,289.8194222,51.9048541,359.497,2016,Transit,Kepler,1.77,3.78,31.8277111,668.0,6.246,4726.0,1,Transit,Kepler,True,7.426213547754726,75.2,-208.66,282.92,True
Kepler-1466 b,Kepler-1466,289.8312418,44.6098415,631.949,2016,Transit,Kepler,1.55,3.02,31.1750448,585.0,21.875,5884.0,1,Transit,Kepler,True,0.6053748274958706,152.62,-423.21,443.8,True
Kepler-1546 b,Kepler-1546,297.5839183,41.5411993,931.956,2016,Transit,Kepler,3.13,9.96,19.5974971,671.0,36.302,5623.0,1,Transit,Kepler,True,5.856205492817759,323.0,-618.26,618.03,True
Kepler-1548 b,Kepler-1548,287.4711817,46.0805706,872.279,2016,Transit,Kepler,2.64,7.46,124.828679,350.0,1.933,5706.0,1,Transit,Kepler,True,2.7477580664799177,181.65,-577.14,628.32,True
Kepler-1613 b,Kepler-1613,289.8750066,43.4209318,1508.33,2016,Transit,Kepler,2.08,4.98,1.5184299,1926.0,6797.623,6005.0,1,Transit,Kepler,True,1.2202900714520295,372.45,-1030.28,1036.76,True
Kepler-1468 c,Kepler-1468,293.5198289,41.2773671,1899.24,2016,Transit,Kepler,1.15,1.6,3.54553021,1448.0,1479.567,5893.0,3,Transit,Kepler,True,3.8406610676204544,569.6,-1308.75,1252.94,True
Kepler-1582 b,Kepler-1582,289.3765441,41.1580845,78.8906,2016,Transit,Kepler,1.49,2.83,4.83817712,354.0,2.5,3208.0,1,Transit,Kepler,True,3.4731445153747624,19.71,-56.03,51.92,True
Kepler-1469 b,Kepler-1469,293.8213286,39.3913385,1159.3,2016,Transit,Kepler,2.8,8.25,21.8635301,551.0,24.901,5507.0,1,Transit,Kepler,True,5.6205561998170905,361.86,-819.62,735.71,True
Kepler-633 b,Kepler-633,295.2173259,40.5921599,680.54,2016,Transit,Kepler,1.63,3.29,8.50340718,1021.0,454.5,5899.0,2,Transit,Kepler,True,5.147141350809513,220.17,-467.53,442.81,True
Kepler-1550 b,Kepler-1550,287.7646113,38.2947076,1179.01,2016,Transit,Kepler,3.02,9.38,225.582809,348.0,2.305,5991.0,1,Transit,Kepler,True,6.574876289754568,282.32,-881.21,730.64,True
Kepler-1552 b,Kepler-1552,291.6768669,38.8749152,769.096,2016,Transit,Kepler,2.47,6.66,184.771853,268.0,1.854,5202.0,1,Transit,Kepler,True,5.675307074405723,221.16,-556.41,482.7,True
Kepler-1584 b,Kepler-1584,287.7626791,43.2743929,1416.31,2016,Transit,Kepler,1.61,3.22,13.3997099,886.0,162.544,6069.0,1,Transit,Kepler,True,2.4251704892437003,314.59,-982.03,970.87,True
Kepler-556 b,Kepler-556,290.5294799,38.9427306,674.598,2016,Transit,Kepler,2.24,5.65,11.72292176,766.0,81.641,5740.0,1,Transit,Kepler,True,5.558210604766032,184.0,-491.36,424.01,True
Kepler-629 b,Kepler-629,289.4179128,39.9450757,372.05,2016,Transit,Kepler,1.38,2.48,7.2385854,816.0,103.147,5444.0,1,Transit,Kepler,True,4.647684294767964,94.83,-269.01,238.88,True
Kepler-630 b,Kepler-630,293.4270647,39.9423967,839.784,2016,Transit,Kepler,3.18,10.2,161.4743937,343.0,5.568,5829.0,1,Transit,Kepler,True,4.994247318286075,255.98,-590.78,539.16,True
Kepler-1470 b,Kepler-1470,288.6949475,39.8830802,590.601,2016,Transit,Kepler,1.07,1.24,16.2950903,574.0,23.918,4961.0,1,Transit,Kepler,True,4.842108769174566,145.26,-429.29,378.71,True
Kepler-1475 b,Kepler-1475,295.9482766,44.753096,1568.38,2016,Transit,Kepler,2.92,8.85,82.177374,441.0,13.76,6214.0,1,Transit,Kepler,True,3.766745046050407,487.35,-1001.5,1104.22,True
Kepler-1476 b,Kepler-1476,284.5320743,43.9898971,1002.74,2016,Transit,Kepler,1.67,3.43,10.35863224,860.0,75.641,5663.0,1,Transit,Kepler,True,4.423056503982352,181.02,-698.35,696.43,True
Kepler-154 f,Kepler-154,289.7805393,49.8965624,915.212,2016,Transit,Kepler,1.5,2.86,9.91935684,838.0,139.884,5769.0,5,Transit,Kepler,True,5.429937055170335,199.52,-554.77,700.03,True
Kepler-1165 b,Kepler-1165,286.9712284,44.7082669,1575.2,2016,Transit,Kepler,1.55,3.02,9.478522,946.0,464.773,6080.0,2,Transit,Kepler,True,2.639084900679513,326.77,-1070.74,1108.15,True
Kepler-1587 b,Kepler-1587,292.6777294,49.6638666,1026.48,2016,Transit,Kepler,1.33,2.33,9.4060467,981.0,254.701,5933.0,1,Transit,Kepler,True,5.341819275414862,256.16,-613.04,782.44,True
Kepler-579 b,Kepler-579,295.0020771,39.9528613,530.765,2016,Transit,Kepler,2.0,4.66,9.66857723,730.0,60.609,5636.0,1,Transit,Kepler,True,5.564318664450049,171.96,-368.74,340.83,True
Kepler-1619 b,Kepler-1619,285.703595,44.4221528,734.85,2016,Transit,Kepler,0.76,0.363,23.6225913,797.0,74.635,5852.0,1,Transit,Kepler,True,3.542610146742511,142.05,-505.24,514.35,True
Kepler-132 e,Kepler-132,283.23581,41.343037,349.549,2016,Transit,Kepler,1.18,1.76,110.2869374,414.0,6.1,6023.0,4,Transit,Kepler,True,6.287339837042015,60.09,-255.46,230.9,True
Kepler-1471 b,Kepler-1471,289.6649171,50.0200612,978.678,2016,Transit,Kepler,1.41,2.57,3.63899398,1238.0,314.233,5660.0,2,Transit,Kepler,True,5.561626952830955,211.61,-592.14,749.93,True
Kepler-1554 b,Kepler-1554,286.576016,41.7415762,946.847,2016,Transit,Kepler,2.9,8.75,198.088774,288.0,1.014,5297.0,1,Transit,Kepler,True,4.064009380013416,201.55,-677.13,630.38,True
Kepler-541 b,Kepler-541,294.1496529,38.458207,1060.68,2016,Transit,Kepler,3.36,11.2,5.08005848,1673.0,1452.904,6166.0,1,Transit,Kepler,True,6.579535837505011,339.81,-757.89,659.68,True
Kepler-1589 b,Kepler-1589,294.4418236,40.5716114,1513.14,2016,Transit,Kepler,1.09,1.32,0.991665274,2102.0,5228.785,6166.0,1,Transit,Kepler,True,4.8122995374783955,475.57,-1046.37,984.14,True
Kepler-686 b,Kepler-686,285.213819,39.027466,1490.94,2016,Transit,Kepler,12.15,,1.594745463,1539.0,2132.903,5649.0,1,Transit,Kepler,True,6.8149293984681,303.94,-1117.64,938.83,True
Kepler-1473 b,Kepler-1473,290.6365144,48.9961494,652.253,2016,Transit,Kepler,1.19,1.81,14.4273551,783.0,111.011,6046.0,1,Transit,Kepler,True,4.496196866910044,150.83,-400.49,492.23,True
Kepler-1472 b,Kepler-1472,294.8526163,49.0574468,1479.14,2016,Transit,Kepler,1.9,4.27,38.1312831,613.0,57.079,6159.0,1,Transit,Kepler,True,5.382068402661987,407.38,-879.52,1117.29,True
Kepler-1474 b,Kepler-1474,294.6940261,45.866809,1180.9,2016,Transit,Kepler,2.16,5.31,36.4333452,561.0,21.392,5870.0,1,Transit,Kepler,True,3.150033913870861,343.53,-747.1,847.56,True
Kepler-1556 b,Kepler-1556,288.3969751,40.2131892,944.54,2016,Transit,Kepler,1.96,4.5,8.82713457,797.0,92.138,5608.0,1,Transit,Kepler,True,4.602733852379037,227.64,-684.43,609.83,True
Kepler-542 b,Kepler-542,292.2149697,38.5485469,436.016,2016,Transit,Kepler,1.57,3.09,13.14497566,698.0,61.573,5526.0,1,Transit,Kepler,True,6.06294778806612,128.93,-315.69,271.72,True
Kepler-1592 b,Kepler-1592,293.850623,38.3977379,1639.47,2016,Transit,Kepler,1.54,2.99,3.05710069,1202.0,1918.34,6213.0,1,Transit,Kepler,True,6.550904166023966,519.55,-1175.16,1018.3,True
Kepler-1623 b,Kepler-1623,294.082697,39.5560655,837.481,2016,Transit,Kepler,1.31,2.27,4.36128348,1000.0,243.08,5772.0,1,Transit,Kepler,True,5.555772569175823,263.48,-589.5,533.34,True
Kepler-1622 b,Kepler-1622,297.3288329,47.815459,796.477,2016,Transit,Kepler,1.47,2.76,10.8118737,922.0,236.005,6436.0,1,Transit,Kepler,True,5.678902156755325,245.55,-475.15,590.18,True
Kepler-631 b,Kepler-631,296.885724,40.2281717,761.966,2016,Transit,Kepler,2.9,8.75,17.97979059,828.0,94.137,6185.0,1,Transit,Kepler,True,6.270553306801626,263.07,-518.86,492.1,True
Kepler-1477 b,Kepler-1477,281.2985305,42.6856727,680.828,2016,Transit,Kepler,1.18,1.76,11.55530021,674.0,78.163,5100.0,1,Transit,Kepler,True,7.018868757157915,98.05,-490.77,461.58,True
Kepler-1478 b,Kepler-1478,293.1650085,41.746184,1845.58,2016,Transit,Kepler,1.73,3.64,26.0840594,598.0,85.282,5904.0,1,Transit,Kepler,True,3.3024263849905946,541.68,-1265.97,1228.85,True
Kepler-1558 b,Kepler-1558,286.8194349,46.9117837,325.737,2016,Transit,Kepler,0.68,0.244,3.50470358,1019.0,189.886,5101.0,1,Transit,Kepler,True,3.609608379995136,64.39,-213.0,237.89,True
Kepler-1557 b,Kepler-1557,293.8813592,46.8388172,1380.16,2016,Transit,Kepler,1.53,2.96,3.74032496,1287.0,645.543,6099.0,1,Transit,Kepler,True,3.242341160731669,382.21,-863.27,1006.73,True
Kepler-544 b,Kepler-544,294.0290734,39.0517893,963.18,2016,Transit,Kepler,2.12,5.14,21.41616926,748.0,126.031,6206.0,1,Transit,Kepler,True,5.99614226107946,304.58,-683.16,606.83,True
Kepler-1442 b,Kepler-1442,291.2556226,48.8469171,608.68,2016,Transit,Kepler,3.93,14.7,81.4162941,522.0,25.972,6394.0,1,Transit,Kepler,True,4.365619730874826,145.21,-373.31,458.31,True
Kepler-1435 b,Kepler-1435,291.1732806,44.9210836,704.211,2016,Transit,Kepler,0.86,0.566,4.45343281,1331.0,893.886,6356.0,1,Transit,Kepler,True,0.5540009706922829,180.1,-464.98,497.27,True
Kepler-1559 b,Kepler-1559,292.2866565,42.0725948,614.827,2016,Transit,Kepler,0.72,0.299,0.971915428,1609.0,1620.063,5316.0,1,Transit,Kepler,True,2.698530054994405,173.08,-422.29,411.98,True
Kepler-1596 b,Kepler-1596,285.5575066,49.3300866,2146.23,2016,Transit,Kepler,1.9,4.27,66.373379,471.0,33.378,5706.0,1,Transit,Kepler,True,5.955968012206078,375.14,-1347.45,1627.87,False
Kepler-403 d,Kepler-403,289.9214256,46.7445267,840.269,2016,Transit,Kepler,1.42,2.6,13.61159129,958.0,285.295,6209.0,3,Transit,Kepler,True,2.3042221363076414,196.19,-541.34,611.97,True
Kepler-1443 b,Kepler-1443,283.4357392,47.0667983,593.646,2016,Transit,Kepler,0.97,0.871,2.41811321,1602.0,2809.165,6289.0,1,Transit,Kepler,True,5.6552589663804955,93.95,-393.29,434.64,True
Kepler-1438 b,Kepler-1438,289.289819,40.6816262,1154.13,2016,Transit,Kepler,0.94,0.779,2.31942009,1490.0,561.12,5530.0,1,Transit,Kepler,True,3.9504598347136306,289.13,-826.09,752.33,True
Kepler-1562 b,Kepler-1562,294.4556567,46.7435353,2060.72,2016,Transit,Kepler,3.55,12.3,64.2737752,554.0,31.768,5760.0,1,Transit,Kepler,True,3.47141919453735,584.61,-1285.45,1500.81,False
Kepler-1561 b,Kepler-1561,296.9235822,43.5664628,839.076,2016,Transit,Kepler,1.09,1.32,1.005207007,1682.0,2364.807,5957.0,1,Transit,Kepler,True,4.592907260549922,275.29,-542.08,578.29,True
Kepler-1598 b,Kepler-1598,288.469107,46.7836464,619.862,2016,Transit,Kepler,0.95,0.809,4.34195123,1236.0,308.46,5940.0,1,Transit,Kepler,True,2.7521288292899113,134.46,-402.59,451.74,True
Kepler-1445 b,Kepler-1445,280.2495197,43.9150665,506.357,2016,Transit,Kepler,0.96,0.84,10.60052251,987.0,248.548,6150.0,1,Transit,Kepler,True,7.484990394987978,64.9,-358.94,351.2,True
Kepler-511 b,Kepler-511,282.9455384,47.5749181,651.999,2016,Transit,Kepler,6.35,33.1,296.637865,332.0,4.208,5770.0,2,Transit,Kepler,True,6.175141612092029,98.54,-428.68,481.28,True
Kepler-1564 b,Kepler-1564,290.5861316,46.6427486,908.805,2016,Transit,Kepler,1.47,2.76,18.0540381,635.0,41.514,5528.0,1,Transit,Kepler,True,2.143490363574255,219.39,-584.09,660.78,True
Kepler-1563 b,Kepler-1563,288.5735936,51.4727698,616.697,2016,Transit,Kepler,0.75,0.347,3.43276598,1134.0,390.57,5765.0,1,Transit,Kepler,True,7.111302125160923,122.35,-364.12,482.45,True
Kepler-1565 b,Kepler-1565,297.9529793,40.8067876,629.93,2016,Transit,Kepler,1.19,1.81,1.538188437,1234.0,510.566,4940.0,1,Transit,Kepler,True,6.504123540652427,223.5,-421.18,411.67,True
Kepler-1602 b,Kepler-1602,293.5808607,40.4275396,629.804,2016,Transit,Kepler,1.34,2.36,11.17931605,1159.0,124.507,6296.0,1,Transit,Kepler,True,4.604262831137363,191.79,-439.39,408.42,True
Kepler-1448 b,Kepler-1448,287.8674123,50.5955846,768.903,2016,Transit,Kepler,1.61,3.22,12.27065865,811.0,86.645,5774.0,1,Transit,Kepler,True,6.380464978888104,149.75,-464.55,594.12,True
Kepler-1449 b,Kepler-1449,288.2317293,50.5678345,2006.48,2016,Transit,Kepler,1.68,3.46,13.2274528,867.0,271.885,5979.0,1,Transit,Kepler,True,6.285656772088745,398.72,-1210.47,1549.76,False
Kepler-1566 b,Kepler-1566,283.5875459,40.5749018,466.586,2016,Transit,Kepler,0.79,0.418,0.539915238,1871.0,2340.984,5254.0,1,Transit,Kepler,True,6.523917361564417,83.26,-344.48,303.49,True
Kepler-1567 b,Kepler-1567,286.695153,40.2918894,1206.11,2016,Transit,Kepler,2.73,7.9,153.979578,330.0,2.723,5655.0,1,Transit,Kepler,True,5.127921011755388,264.29,-881.19,779.97,True
Kepler-597 b,Kepler-597,293.4700919,39.2528182,663.418,2016,Transit,Kepler,2.37,6.21,13.02365861,743.0,76.375,5683.0,1,Transit,Kepler,True,5.646170361358019,204.6,-471.22,419.77,True
Kepler-1603 b,Kepler-1603,295.3298254,42.5349698,2712.58,2016,Transit,Kepler,1.29,2.21,2.27163926,1522.0,1269.46,6241.0,1,Transit,Kepler,True,3.910109436992057,855.15,-1806.64,1833.81,False
Kepler-1450 b,Kepler-1450,294.5536825,45.0813011,505.829,2016,Transit,Kepler,1.71,3.57,54.5094166,308.0,3.078,4524.0,1,Transit,Kepler,True,2.8188161341055182,148.42,-324.87,358.18,True
Kepler-1451 b,Kepler-1451,293.4464227,40.4098813,1058.72,2016,Transit,Kepler,3.35,11.2,35.622233,523.0,18.751,5782.0,1,Transit,Kepler,True,4.574781285867451,320.76,-739.58,686.32,True
Kepler-603 d,Kepler-603,294.2809679,42.2909295,1539.63,2016,Transit,Kepler,1.32,2.3,6.2171292,1098.0,497.4,5808.0,3,Transit,Kepler,True,3.431160387941939,468.34,-1038.17,1036.01,True
Kepler-605 c,Kepler-605,287.2954015,43.2798677,556.58,2016,Transit,Kepler,0.86,0.566,2.358951515,1278.0,513.03,5462.0,2,Transit,Kepler,True,2.718461906755073,120.46,-386.88,381.57,True
Kepler-1568 b,Kepler-1568,289.1826808,47.8733301,916.313,2016,Transit,Kepler,1.3,2.24,20.925392,729.0,72.568,5956.0,1,Transit,Kepler,True,3.5261286461253114,201.96,-580.51,679.6,True
Kepler-1606 b,Kepler-1606,286.3782987,43.0732287,831.287,2016,Transit,Kepler,2.07,4.94,196.435224,324.0,1.29,5422.0,1,Transit,Kepler,True,3.4082566200202415,171.23,-582.6,567.71,True
Kepler-1452 b,Kepler-1452,292.422792,38.2662824,996.32,2016,Transit,Kepler,2.7,7.75,42.913751,810.0,73.501,6101.0,1,Transit,Kepler,True,6.370993268651633,298.38,-723.11,617.04,True
Kepler-1571 b,Kepler-1571,300.9354067,45.5964836,675.303,2016,Transit,Kepler,1.52,2.92,3.38555488,1476.0,757.132,6297.0,1,Transit,Kepler,True,7.332092694816501,242.91,-405.3,482.46,True
Kepler-1570 b,Kepler-1570,299.8617842,45.8274232,918.995,2016,Transit,Kepler,1.07,1.24,26.548955,836.0,76.457,5550.0,1,Transit,Kepler,True,6.613793832334472,318.85,-555.35,659.14,True
Kepler-1572 b,Kepler-1572,281.8973341,46.7227061,946.602,2016,Transit,Kepler,0.94,0.779,5.49548621,1293.0,583.523,5618.0,1,Transit,Kepler,True,6.520259862377302,133.78,-634.98,689.17,True
Kepler-1607 b,Kepler-1607,296.0598685,42.6560582,1286.1,2016,Transit,Kepler,0.92,0.721,13.6473676,913.0,449.632,6116.0,1,Transit,Kepler,True,4.319093581769476,415.52,-849.68,871.46,True
Kepler-1609 b,Kepler-1609,290.1465356,39.6658026,1826.04,2016,Transit,Kepler,2.22,5.56,114.34219,429.0,12.975,6132.0,1,Transit,Kepler,True,4.849556318065003,484.14,-1319.65,1165.58,True
Kepler-1457 b,Kepler-1457,283.7705481,42.027203,889.885,2016,Transit,Kepler,1.99,4.62,51.1110243,478.0,23.468,5866.0,1,Transit,Kepler,True,5.595080564239438,157.35,-642.03,595.76,True
Kepler-1458 b,Kepler-1458,283.2115971,41.0380135,544.45,2016,Transit,Kepler,2.76,8.05,47.9872764,493.0,8.293,5653.0,1,Transit,Kepler,True,6.471828540293194,93.86,-399.8,357.46,True
Kepler-217 d,Kepler-217,293.0377331,46.2775223,1104.64,2016,Transit,Kepler,1.32,2.3,3.88689525,1574.0,2099.752,6341.0,3,Transit,Kepler,True,2.4354121550171253,298.78,-702.6,798.32,True
Kepler-625 c,Kepler-625,292.1504723,39.6375254,760.708,2016,Transit,Kepler,1.05,1.16,4.1653651,1048.0,932.132,5789.0,2,Transit,Kepler,True,4.98541330773213,220.88,-542.58,485.28,True
Kepler-653 c,Kepler-653,282.2130447,46.7177898,595.634,2016,Transit,Kepler,0.78,0.399,0.900376476,2078.0,3743.275,5665.0,2,Transit,Kepler,True,6.311962757390033,86.39,-399.12,433.61,True
Kepler-1575 b,Kepler-1575,293.7432102,45.7615507,1246.92,2016,Transit,Kepler,1.31,2.27,2.55314213,1312.0,803.679,5667.0,1,Transit,Kepler,True,2.5101851270392133,350.26,-796.28,893.35,True
Kepler-578 b,Kepler-578,288.7549882,39.563696,541.432,2016,Transit,Kepler,2.0,4.66,1.616883696,1774.0,496.898,5334.0,1,Transit,Kepler,True,5.136052135324144,134.2,-395.24,344.86,True
Kepler-1461 b,Kepler-1461,285.8305091,43.198377,679.106,2016,Transit,Kepler,2.03,4.78,29.3494775,451.0,8.88,4919.0,1,Transit,Kepler,True,3.7219353138027675,135.05,-476.28,464.87,True
Kepler-1541 b,Kepler-1541,283.7870875,48.0296019,416.692,2016,Transit,Kepler,1.16,1.65,8.40691199,1048.0,75.56,5282.0,1,Transit,Kepler,True,5.918900540166296,66.41,-270.63,309.81,True
